ticker,date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,adj_close,adj_volume
AAPL,2022-02-09,176.05,176.65,174.9,176.28,66537400.0,0.0,1.0,173.629746903375,174.221498383875,172.49555656575,173.8565849709,66537400.0
AAPL,2022-02-08,171.73,175.35,171.43,174.83,73442183.0,0.0,1.0,169.369136243775,172.939370176125,169.073260503525,172.426518893025,73442183.0
AAPL,2022-02-07,172.86,173.9458,170.95,171.66,72835504.0,0.0,1.0,170.48360153205,171.554474461261,168.599859319125,169.30009857105,72835504.0
AAPL,2022-02-04,171.68,174.1,170.68,172.39,82465400.0,0.22,1.0,169.3198236204,171.70655459175,168.3335711529,170.020062872325,82465400.0
AAPL,2022-02-03,174.48,176.2399,172.12,172.9,86758023.0,0.0,1.0,171.862004344842,173.595497819432,169.537415106799,170.305711549881,86758023.0
AAPL,2022-02-02,174.745,175.88,173.33,175.84,76403783.0,0.0,1.0,172.123028136402,173.240997960631,170.729259589016,173.201598143037,76403783.0
AAPL,2022-01-31,170.16,175.0,169.51,174.78,114773499.0,0.0,1.0,167.606824044695,172.374201973564,166.966577008793,172.157502976797,114773499.0
AAPL,2022-01-28,165.71,170.35,162.8,170.33,175205170.0,0.0,1.0,163.223594337367,167.793973178266,160.357257607407,167.774273269469,175205170.0
AAPL,2022-01-27,162.45,163.84,158.28,159.22,108389363.0,0.0,1.0,160.012509203459,161.381652864849,155.905078219289,156.830973932747,108389363.0
AAPL,2022-01-26,163.5,164.3894,157.82,159.69,107673206.0,0.0,1.0,161.046754415301,161.922809359502,155.451980316959,157.293921789476,107673206.0
AAPL,2022-01-25,158.98,162.76,157.02,159.78,112684500.0,0.0,1.0,156.594575027184,160.317857789813,154.66398396508,157.382571379063,112684500.0
AAPL,2022-01-24,160.02,162.3,154.7,161.62,161418376.0,0.0,1.0,157.618970284627,159.864759887482,152.37879454463,159.194962988385,161418376.0
AAPL,2022-01-21,164.415,166.33,162.3,162.41,121664716.0,0.0,1.0,161.948025242763,163.834291510073,159.864759887482,159.973109385865,121664716.0
AAPL,2022-01-20,166.98,169.68,164.18,164.51,91673327.0,0.0,1.0,164.474538545975,167.134026233567,161.716551314398,162.041599809548,91673327.0
AAPL,2022-01-19,170.0,171.08,165.94,166.23,92914792.0,0.0,1.0,167.449224774319,168.513019849356,163.450143288532,163.735791966088,92914792.0
AAPL,2022-01-18,171.51,172.54,169.405,169.8,90500236.0,0.0,1.0,168.936567888491,169.951113191535,166.863152487609,167.252225686349,90500236.0
AAPL,2022-12-06,147.075,147.3,141.92,142.91,64584423.0,0.0,1.0,145.709043439277,145.931953755604,140.601920414089,141.582725805929,64584423.0
AAPL,2022-01-14,171.34,173.78,171.09,173.07,80440780.0,0.0,1.0,168.769118663716,171.172507536948,168.522869803754,170.473160774655,80440780.0
AAPL,2022-01-13,175.78,176.62,171.79,172.19,82273231.0,0.0,1.0,173.142498416646,173.969894586119,169.212366611648,169.606364787588,82273231.0
AAPL,2022-01-12,176.12,177.18,174.82,175.53,72793796.0,0.0,1.0,173.477396866194,174.521492032434,172.196902794391,172.896249556683,72793796.0
AAPL,2022-01-11,172.32,175.18,170.82,175.08,75937685.0,0.0,1.0,169.734414194768,172.551501152736,168.256921034995,172.453001608751,75937685.0
AAPL,2022-01-10,169.08,172.5,168.17,172.19,103822290.0,0.0,1.0,166.543028969658,169.911713373941,165.646683119395,169.606364787588,103822290.0
AAPL,2022-01-07,172.89,174.14,171.03,172.17,85034450.0,0.0,1.0,170.295861595482,171.527105895293,168.463770077363,169.586664878791,85034450.0
AAPL,2022-01-06,172.7,175.3,171.64,172.0,95415144.0,0.0,1.0,170.108712461911,172.669700605518,169.064617295671,169.419215654017,95415144.0
AAPL,2022-01-04,182.63,182.94,179.12,179.7,92663116.0,0.0,1.0,179.889717179611,180.195065765964,176.432383185741,177.003680540854,92663116.0
AAPL,2022-01-03,177.83,182.88,177.71,182.01,96490749.0,0.0,1.0,175.161739068336,180.135966039573,175.043539615554,179.279020006905,96490749.0
AAPL,2022-12-30,128.41,129.95,127.43,129.93,77034209.0,0.0,1.0,127.217394309281,128.743091585477,126.246496042611,128.723277335137,77034209.0
AAPL,2022-12-16,136.685,137.65,133.73,134.51,160132358.0,0.0,1.0,135.415540387541,136.371577966456,132.487984899776,133.260740663043,160132358.0
AAPL,2022-12-15,141.11,141.8,136.025,136.5,97256675.0,0.0,1.0,139.799443275311,140.483034912048,134.761670126314,135.232258571894,97256675.0
AAPL,2022-12-14,145.35,146.655,141.16,143.21,81191994.0,0.0,1.0,144.000064347434,145.292944182132,139.848978901161,141.879939561032,81191994.0
AAPL,2022-12-13,149.5,149.9692,144.24,145.47,93767863.0,0.0,1.0,148.111521293027,148.576363606008,142.900373453553,144.118949849475,93767863.0
AAPL,2022-12-12,142.7,144.5,141.06,144.49,70306106.0,0.0,1.0,141.374676177357,143.157958707975,139.74990764946,143.148051582805,70306106.0
AAPL,2022-12-09,142.34,145.57,140.9,142.16,75849520.0,0.0,1.0,141.018019671233,144.218021101176,139.591393646739,140.839691418172,75849520.0
AAPL,2022-12-02,145.96,148.0,145.65,147.81,65334794.0,0.0,1.0,144.60439898281,146.625452517511,144.297278102537,146.437217139279,65334794.0
AAPL,2022-11-30,141.395,148.72,140.55,148.03,109250699.0,0.0,1.0,140.081796342659,147.338765529759,139.244644265785,146.655173893022,109250699.0
AAPL,2022-11-21,150.16,150.37,147.715,148.01,58502958.0,0.0,1.0,148.765391554253,148.973441182825,146.343099450163,146.635359642681,58502958.0
AAPL,2022-11-17,146.43,151.48,146.15,150.72,80327557.0,0.0,1.0,145.070033865805,150.073132076707,144.792634361042,149.320190563779,80327557.0
AAPL,2022-11-16,149.13,149.87,147.29,148.79,64050900.0,0.0,1.0,147.744957661733,148.47808492432,145.922046630434,147.408115405949,64050900.0
AAPL,2022-11-15,152.215,153.59,148.5613,150.04,89631107.0,0.0,1.0,150.801305776709,152.163535487598,147.181539453309,148.646506052212,89631107.0
AAPL,2022-11-14,148.97,150.28,147.43,148.28,72824354.0,0.0,1.0,147.586443659011,148.884277056295,146.060746382815,146.902852022274,72824354.0
AAPL,2022-11-08,140.41,141.43,137.49,139.5,89698636.0,0.0,1.0,139.105944513404,140.116471280754,136.213063963734,138.204396122924,89698636.0
AAPL,2022-11-07,137.11,139.145,135.671,138.92,83077678.0,0.0,1.0,135.83659320727,137.852693179386,134.410957895292,137.629782863058,83077678.0
AAPL,2022-11-04,142.09,142.67,134.38,138.38,140634485.0,0.23,1.0,140.770341541981,141.344954801847,133.131948035832,137.094798103873,140634485.0
AAPL,2022-11-03,142.06,142.8,138.75,138.88,96746389.0,0.0,1.0,140.507084760379,141.238995521485,137.233267707325,137.361846624817,96746389.0
AAPL,2022-10-31,153.155,154.24,151.92,153.34,97584663.0,0.0,1.0,151.480800833985,152.553940260741,150.259301117815,151.663778524262,97584663.0
AAPL,2022-10-27,148.07,149.046,144.13,144.8,108110875.0,0.0,1.0,146.451387022873,147.416717972656,142.554456754283,143.217132713663,108110875.0
AAPL,2022-10-26,150.96,151.99,148.04,149.35,87769611.0,0.0,1.0,149.30979526557,150.328535919542,146.421714964991,147.717394825867,87769611.0
AAPL,2022-10-21,142.87,147.8479,142.649,147.27,85732265.0,0.0,1.0,141.308230323211,146.231714887682,141.089646163476,145.660132146002,85732265.0
AAPL,2022-10-20,143.02,145.89,142.65,143.39,64328245.0,0.0,1.0,141.456590612625,144.2952174834,141.090635232072,141.822545993178,64328245.0
AAPL,2022-10-17,141.065,142.9,140.27,142.41,84681653.0,0.0,1.0,139.522961507271,141.337902381094,138.73665197338,140.853258769011,84681653.0
AAPL,2022-10-10,140.42,141.89,138.5729,140.42,74588422.0,0.0,1.0,138.885012262794,140.338943099044,137.058103658958,138.885012262794,74588422.0
AAPL,2022-10-06,145.81,147.54,145.22,145.43,68104809.0,0.0,1.0,144.216091995713,145.927180666946,143.63254152402,143.840245929199,68104809.0
AAPL,2022-09-30,141.28,143.1,138.0,138.2,123797858.0,0.0,1.0,139.73561125543,141.535716100312,136.491466260259,136.689279979477,123797858.0
AAPL,2022-09-29,146.1,146.72,140.68,142.48,127300128.0,0.0,1.0,144.502921888578,145.116144418153,139.142170097777,140.922493570737,127300128.0
AAPL,2022-09-28,147.64,150.6414,144.84,149.84,145054435.0,0.0,1.0,146.026087526555,148.994678010856,143.256695457506,148.202038437951,145054435.0
AAPL,2022-09-21,157.34,158.74,153.6,153.72,100244121.0,0.0,1.0,155.620052908617,157.004748943141,151.920936359245,152.039624590775,100244121.0
AAPL,2022-09-12,159.59,164.26,159.3,163.43,103334620.0,0.0,1.0,157.845457249817,162.464407593552,157.558627356951,161.643480658798,103334620.0
AAPL,2022-09-02,159.75,160.362,154.965,155.81,76957768.0,0.0,1.0,158.003708225191,158.609018205997,153.271014992906,154.106777956601,76957768.0
AAPL,2022-09-01,156.64,158.42,154.67,157.96,73649928.0,0.0,1.0,154.927704891355,156.688246992393,152.97923975706,156.233275438192,73649928.0
AAPL,2022-08-31,160.305,160.58,157.14,157.22,86043717.0,0.0,1.0,158.55264129602,158.824635159945,155.422239189399,155.501364677086,86043717.0
AAPL,2022-08-04,166.005,167.19,164.43,165.81,55242231.0,0.0,1.0,163.962262620894,165.132680868572,162.406643430943,163.769662149757,55242231.0
AAPL,2022-08-03,160.84,166.59,160.75,166.13,82314204.0,0.0,1.0,158.860819372577,164.540064034305,158.771926847437,164.085724461367,82314204.0
AAPL,2022-08-02,160.1,162.41,159.63,160.01,58686282.0,0.0,1.0,158.129925276981,160.41150008891,157.665708756805,158.041032751841,58686282.0
AAPL,2022-08-01,161.01,163.59,160.89,161.51,64516062.0,0.0,1.0,159.028727475619,161.576979862969,158.910204108766,159.522574837509,64516062.0
AAPL,2022-07-29,161.24,163.63,159.5,162.51,100898879.0,0.0,1.0,159.255897262089,161.61648765192,157.537308442713,160.510269561288,100898879.0
AAPL,2022-07-08,145.265,147.55,145.0,147.04,64301229.0,0.0,1.0,143.477474049723,145.734356493557,143.215734947921,145.23063218443,64301229.0
AAPL,2022-07-01,136.04,139.04,135.66,138.93,71051552.0,0.0,1.0,134.365990222864,137.3290743942,133.990666227828,137.220427974584,71051552.0
AAPL,2022-06-30,137.25,138.37,133.7737,136.72,98625792.0,0.0,1.0,135.561100838636,136.667318929268,132.127577670364,135.037622635033,98625792.0
AAPL,2022-06-28,142.13,143.422,137.325,137.44,66752851.0,0.0,1.0,140.381051090676,141.657152673798,135.635177942919,135.748762836154,66752851.0
AAPL,2022-06-27,142.695,143.49,140.965,141.66,63642792.0,0.0,1.0,140.939098609611,141.724315915015,139.230386737474,139.9168345705,63642792.0
AAPL,2022-06-24,139.9,141.91,139.77,141.66,82839446.0,0.0,1.0,138.17849185665,140.163758251445,138.050091542558,139.9168345705,82839446.0
AAPL,2022-06-23,136.82,138.59,135.63,138.27,70048235.0,0.0,1.0,135.136392107411,136.884611768499,133.961035386114,136.56854945689,70048235.0
AAPL,2022-06-22,134.79,137.76,133.91,135.35,70722581.0,0.0,1.0,133.13137181814,136.064825147763,132.262200461215,133.684480863456,70722581.0
AAPL,2022-06-21,133.42,137.06,133.32,135.87,80754096.0,0.0,1.0,131.778230046563,135.373438841118,131.679460574185,134.198082119821,80754096.0
AAPL,2022-06-17,130.065,133.079,129.81,131.56,134520290.0,0.0,1.0,128.464514248285,131.441426145755,128.212652093722,129.941117860335,134520290.0
AAPL,2022-06-16,132.08,132.39,129.04,130.06,107524908.0,0.0,1.0,130.4547191167,130.760904481071,127.452127156412,128.459575774667,107524908.0
AAPL,2022-06-15,134.29,137.34,132.16,135.43,90901892.0,0.0,1.0,132.637524456251,135.649993363776,130.533734694602,133.763496441359,90901892.0
AAPL,2022-06-14,133.13,133.89,131.48,132.76,83890976.0,0.0,1.0,131.491798576667,132.242446566739,129.862102282432,131.126351528869,83890976.0
AAPL,2022-06-13,132.87,135.2,131.44,131.88,121222219.0,0.0,1.0,131.234997948485,133.536326654889,129.822594493481,130.257180171944,121222219.0
AAPL,2022-06-10,140.28,140.76,137.06,137.13,91161833.0,0.0,1.0,138.553815851686,139.027909319099,135.373438841118,135.442577471782,91161833.0
AAPL,2022-06-08,148.58,149.8697,147.46,147.96,53952730.0,0.0,1.0,146.751682059049,148.025511944307,145.645463968417,146.139311330306,53952730.0
AAPL,2022-06-07,144.345,149.0,144.1,148.71,67125547.0,0.0,1.0,142.568794903846,147.166513843036,142.32680969652,146.880082373141,67125547.0
AAPL,2022-06-06,147.03,148.5689,144.9,146.14,71001995.0,0.0,1.0,145.220755237192,146.740718647615,143.116965475543,144.341706933029,71001995.0
AAPL,2022-06-03,146.9,147.97,144.46,145.38,87217120.0,0.0,1.0,145.092354923101,146.149188277544,142.682379797081,143.591058942957,87217120.0
AAPL,2022-06-02,147.83,151.27,146.86,151.21,72095989.0,0.0,1.0,146.010911016215,149.408580866014,145.05284713415,149.349319182587,72095989.0
AAPL,2022-06-01,149.9,151.74,147.68,148.71,74046038.0,0.0,1.0,148.055439094437,149.87279738619,145.862756807648,146.880082373141,74046038.0
AAPL,2022-05-31,149.07,150.66,146.84,148.84,103318020.0,0.0,1.0,147.235652473701,148.806087084509,145.033093239674,147.008482687232,103318020.0
AAPL,2022-05-25,138.43,141.785,138.34,140.52,91841653.0,0.0,1.0,136.726580612695,140.040296410973,136.637688087555,138.790862585392,91841653.0
AAPL,2022-05-24,140.805,141.97,137.33,140.36,103551905.0,0.0,1.0,139.072355581669,140.223019934872,135.640116416538,138.632831429588,103551905.0
AAPL,2022-05-23,137.79,143.26,137.65,143.11,115753806.0,0.0,1.0,136.094455989476,141.497146128546,135.956178728147,141.348991919979,115753806.0
AAPL,2022-05-20,139.09,140.7,132.61,137.59,135716107.0,0.0,1.0,137.378459130389,138.968647635673,130.978197320302,135.896917044721,135716107.0
AAPL,2022-05-19,139.88,141.66,136.6,137.35,135333187.0,0.0,1.0,138.158737962174,139.9168345705,134.91909926818,135.659870311014,135333187.0
AAPL,2022-05-18,146.85,147.3601,139.9,140.82,108921523.0,0.0,1.0,145.042970186912,145.546793265512,138.17849185665,139.087171002526,108921523.0
AAPL,2022-05-17,148.86,149.77,146.68,149.24,76165406.0,0.0,1.0,147.028236581707,147.927038780346,144.87506208387,147.403560576743,76165406.0
AAPL,2022-05-16,145.55,147.5199,144.18,145.54,85562821.0,0.0,1.0,143.758967046,145.704626882371,142.405825274423,143.749090098762,85562821.0
AAPL,2022-05-13,144.59,148.105,143.11,147.11,113127950.0,0.0,1.0,142.810780111172,146.282527065254,141.348991919979,145.299770815095,113127950.0
AAPL,2022-05-12,142.77,146.2,138.8,142.56,182304202.0,0.0,1.0,141.013175713895,144.400968616456,137.092027660493,140.805759821901,182304202.0
AAPL,2022-05-11,153.5,155.45,145.81,146.5,141297226.0,0.0,1.0,151.611140100041,153.537144811409,144.015767674182,144.69727703359,141297226.0
AAPL,2022-05-10,155.52,156.74,152.93,154.51,114750399.0,0.0,1.0,153.606283442074,154.811271005084,151.048154107487,152.608711771057,114750399.0
AAPL,2022-05-09,154.925,155.83,151.49,152.06,130291378.0,0.0,1.0,153.018605081426,153.912468806445,149.625873705246,150.188859697799,130291378.0
AAPL,2022-05-06,156.01,159.44,154.18,157.28,115897949.0,0.23,1.0,154.090253856726,157.478046759287,152.28277251221,155.344626155925,115897949.0
AAPL,2022-05-05,163.85,164.08,154.95,156.77,129696442.0,0.0,1.0,161.597466799875,161.8243048674,152.819819839125,154.614799329975,129696442.0
AAPL,2022-05-02,156.71,158.23,153.27,157.96,122369159.0,0.0,1.0,154.555624181925,156.054727932525,151.162915693725,155.7884397663,122369159.0
AAPL,2022-04-29,161.84,166.2,157.25,157.65,131145395.0,0.0,1.0,159.6150993402,163.9151600985,155.088200514375,155.482701501375,131145395.0
AAPL,2022-04-28,159.25,164.515,158.93,163.64,115108073.0,0.0,1.0,157.060705449375,162.253324690762,156.745104659775,161.3903537817,115108073.0
AAPL,2022-04-27,155.91,159.79,155.38,156.57,87210886.0,0.0,1.0,153.766622207925,157.593281781825,153.24390840015,154.417548836475,87210886.0
AAPL,2022-04-26,162.25,162.34,156.72,156.8,94023694.0,0.0,1.0,160.019462851875,160.10822557395,154.5654867066,154.644386904,94023694.0
AAPL,2022-04-25,161.12,163.17,158.46,162.88,95355796.0,0.0,1.0,158.9049975636,160.926815121975,156.28156600005,160.6408019064,95355796.0
AAPL,2022-04-22,166.46,167.8699,161.5,161.79,84168799.0,0.0,1.0,164.17158574005,165.562103093978,159.27977350125,159.565786716825,84168799.0
AAPL,2022-04-21,168.91,171.53,165.91,166.42,86931211.0,0.0,1.0,166.587904285425,169.171885750275,163.629146882925,164.13213564135,86931211.0
AAPL,2022-04-20,168.76,168.88,166.1,167.23,67718110.0,0.0,1.0,166.4399664153,166.5583167114,163.81653485175,164.931000140025,67718110.0
AAPL,2022-04-19,165.02,167.82,163.91,167.4,67422765.0,0.0,1.0,162.75138218685,165.51288909585,161.656641947925,165.0986630595,67422765.0
AAPL,2022-04-14,170.62,171.27,165.04,165.29,75329376.0,0.0,1.0,168.27439600485,168.915460108725,162.7711072362,163.017670353075,75329376.0
AAPL,2022-04-11,168.71,169.03,165.5,165.75,71545073.0,0.0,1.0,166.390653791925,166.706254581525,163.22478337125,163.471346488125,71545073.0
AAPL,2022-04-08,171.78,171.78,169.2,170.09,76189295.0,0.0,1.0,169.41844886715,169.41844886715,166.873917501,167.751682197075,76189295.0
AAPL,2022-04-07,171.16,173.36,169.85,172.14,74944496.0,0.0,1.0,168.8069723373,170.9767277658,167.514981604875,169.77349975545,74944496.0
AAPL,2022-04-06,172.36,173.63,170.13,171.83,88671014.0,0.0,1.0,169.9904752983,171.243015932025,167.791132295775,169.467761490525,88671014.0
AAPL,2022-04-05,177.5,178.3,174.415,175.06,70902999.0,0.0,1.0,175.05981298125,175.84881495525,172.017224119012,172.65335696055,70902999.0
AAPL,2022-04-04,174.57,178.49,174.44,178.44,76204847.0,0.0,1.0,172.170093251475,176.036202924075,172.0418804307,175.9868903007,76204847.0
AAPL,2022-04-01,174.03,174.88,171.94,174.31,75755805.0,0.0,1.0,171.637516919025,172.4758315164,169.57624926195,171.913667609925,75755805.0
AAPL,2022-03-31,177.84,178.03,174.4,174.61,99941081.0,0.0,1.0,175.3951388202,175.582526789025,172.002430332,172.209543350175,99941081.0
AAPL,2022-03-30,178.55,179.61,176.7,177.77,89592832.0,0.0,1.0,176.095378072125,177.140805687675,174.27081100725,175.326101147475,89592832.0
AAPL,2022-03-29,176.69,179.01,176.34,178.96,97849001.0,0.0,1.0,174.260948482575,176.549054207175,173.91576011895,176.4997415838,97849001.0
AAPL,2022-03-28,172.17,175.73,172.0,175.6,90059845.0,0.0,1.0,169.803087329475,173.314146113775,169.63542441,173.185933293,90059845.0
AAPL,2022-03-24,171.06,174.14,170.21,174.07,89638657.0,0.0,1.0,168.70834709055,171.74600469045,167.870032493175,171.676967017725,89638657.0
AAPL,2022-03-23,167.99,172.64,167.65,170.21,97142423.0,0.0,1.0,165.680552015325,170.2666259892,165.345226176375,167.870032493175,97142423.0
AAPL,2022-03-22,165.51,169.42,164.91,168.82,81343431.0,0.0,1.0,163.234645895925,167.09089304385,162.642894415425,166.49914156335,81343431.0
AAPL,2022-03-21,163.51,166.35,163.015,165.38,89029269.0,0.0,1.0,161.262140960925,164.063097968625,160.773945989512,163.10643307515,89029269.0
AAPL,2022-03-18,160.51,164.48,159.76,163.98,123247366.0,0.0,1.0,158.303383558425,162.2188058544,157.5636942078,161.72567962065,123247366.0
AAPL,2022-03-17,158.61,161.0,157.63,160.62,74392384.0,0.0,1.0,156.429503870175,158.7866472675,155.462976452025,158.41187132985,74392384.0
AAPL,2022-03-16,157.05,160.0,154.46,159.59,101030439.0,0.0,1.0,154.890950020875,157.8003948,152.33655613005,157.396031288325,101030439.0
AAPL,2022-03-15,150.9,155.57,150.38,155.09,91851992.0,0.0,1.0,148.82549734575,153.431296368975,148.31264606265,152.957895184575,91851992.0
AAPL,2022-03-14,151.45,154.12,150.1,150.62,107612320.0,0.0,1.0,149.367936202875,152.0012302911,148.03649537175,148.54934665485,107612320.0
AAPL,2022-03-11,158.93,159.28,154.5,154.73,95715216.0,0.0,1.0,156.745104659775,157.0902930234,152.37600622875,152.602844296275,95715216.0
AAPL,2022-03-10,160.2,160.39,155.98,158.52,100465687.0,0.0,1.0,157.9976452935,158.185033262325,153.83565988065,156.3407411481,100465687.0
AAPL,2022-03-09,161.475,163.41,159.41,162.95,90204656.0,0.0,1.0,159.255117189562,161.163515714175,157.218505844175,160.709839579125,90204656.0
AAPL,2022-03-08,158.82,162.88,155.8,157.44,129904038.0,0.0,1.0,156.63661688835,160.6408019064,153.6581344365,155.2755884832,129904038.0
AAPL,2022-03-07,163.36,165.02,159.04,159.3,95869645.0,0.0,1.0,161.1142030908,162.75138218685,156.8535924312,157.11001807275,95869645.0
AAPL,2022-03-04,164.49,165.55,162.1,163.17,83212402.0,0.0,1.0,162.228668379075,163.274095994625,159.87152498175,160.926815121975,83212402.0
AAPL,2022-03-03,168.47,168.91,165.55,166.23,75286261.0,0.0,1.0,166.153953199725,166.587904285425,163.274095994625,163.944747672525,75286261.0
AAPL,2022-03-02,164.39,167.36,162.95,166.56,79505054.0,0.0,1.0,162.130043132325,165.0592129608,160.709839579125,164.2702109868,79505054.0
AAPL,2022-12-22,134.352,134.56,130.3,132.23,77623814.0,0.0,1.0,133.104208085356,133.310276288894,129.089840966431,131.00191612426,77623814.0
JPM,2022-12-30,132.81,134.33,132.44,134.1,9290169.0,0.0,1.0,125.973778721104,127.415538706467,125.622823987825,127.19737765605,9290169.0
JPM,2022-12-29,132.93,133.27,132.31,133.22,6584029.0,0.0,1.0,126.087601877843,126.410100821938,125.499515568024,126.36267450663,6584029.0
JPM,2022-12-28,131.85,133.41,131.01,132.46,8820645.0,0.0,1.0,125.063193467191,126.5428945048,124.266431370016,125.641794513948,8820645.0
JPM,2022-12-22,131.1,131.3,128.41,130.66,8648176.0,0.0,1.0,124.351798737571,124.541503998803,121.800262974,123.93444716286,8648176.0
JPM,2022-12-20,130.97,132.05,130.2,130.69,8548885.0,0.0,1.0,124.22849031777,125.252898728423,123.498125062027,123.962902952045,8548885.0
JPM,2022-12-19,129.65,131.33,129.09,130.06,9015355.0,0.0,1.0,122.976435593639,124.569959787987,122.445260862189,123.365331379164,9015355.0
JPM,2022-12-16,129.15,129.9,128.425,129.29,21126401.0,0.0,1.0,122.502172440559,123.213567170179,121.814490868593,122.634966123421,21126401.0
JPM,2022-12-15,131.145,132.08,129.05,130.1,12087303.0,0.0,1.0,124.394482421348,125.281354517607,122.407319809943,123.403272431411,12087303.0
JPM,2022-12-14,133.78,135.71,132.76,133.41,9962788.0,0.0,1.0,126.893849238079,128.724505008968,125.926352405796,126.5428945048,9962788.0
JPM,2022-12-13,136.885,137.09,133.08,134.08,10023013.0,0.0,1.0,129.839023418706,130.033471311469,126.229880823767,127.178407129927,10023013.0
JPM,2022-12-12,132.4,134.65,131.6,134.21,8838944.0,0.0,1.0,125.584882935579,127.719067124438,124.826061890651,127.301715549728,8838944.0
JPM,2022-12-09,132.2,133.76,132.0,132.16,7953090.0,0.0,1.0,125.395177674347,126.874878711956,125.205472413115,125.3572366221,7953090.0
JPM,2022-12-08,132.33,132.98,131.43,132.88,8906113.0,0.0,1.0,125.518486094147,126.135028193151,124.664812418603,126.040175562535,8906113.0
JPM,2022-12-07,131.31,133.08,130.33,131.5,11737109.0,0.0,1.0,124.550989261864,126.229880823767,123.621433481827,124.731209260035,11737109.0
JPM,2022-12-06,133.39,135.11,129.87,131.59,13960825.0,0.0,1.0,126.523923978677,128.155389225272,123.185111380994,124.816576627589,13960825.0
JPM,2022-12-05,134.24,134.57,130.6,131.37,10152756.0,0.0,1.0,127.330171338913,127.643185019946,123.877535584491,124.607900840234,10152756.0
JPM,2022-12-01,138.18,138.66,135.43,136.24,8857234.0,0.0,1.0,131.067364985183,131.52265761214,128.458917643243,129.227223951233,8857234.0
JPM,2022-11-30,136.09,138.18,133.19,138.18,14752783.0,0.0,1.0,129.084945005309,131.067364985183,126.334218717445,131.067364985183,14752783.0
JPM,2022-11-29,134.66,136.64,134.41,136.56,7923687.0,0.0,1.0,127.7285523875,129.606634473697,127.49142081096,129.530752369204,7923687.0
JPM,2022-11-23,134.94,136.5,134.86,136.48,7314968.0,0.0,1.0,127.994139753225,129.473840790834,127.918257648732,129.454870264711,7314968.0
JPM,2022-11-22,134.0,135.27,133.69,135.04,9183049.0,0.0,1.0,127.102525025434,128.307153434258,126.808481870525,128.088992383841,9183049.0
JPM,2022-11-21,133.74,134.56,132.75,133.05,7798832.0,0.0,1.0,126.855908185833,127.633699756884,125.916867142735,126.201425034583,7798832.0
JPM,2022-11-18,134.57,134.67,132.28,133.84,9467529.0,0.0,1.0,127.643185019946,127.738037650562,125.471059778839,126.950760816449,9467529.0
JPM,2022-11-17,132.0,132.89,131.28,132.54,8824090.0,0.0,1.0,125.205472413115,126.049660825597,124.522533472679,125.717676618441,8824090.0
JPM,2022-11-16,133.0,133.56,132.03,133.12,7890228.0,0.0,1.0,126.153998719275,126.685173450724,125.233928202299,126.267821876014,7890228.0
JPM,2022-11-14,134.8,135.73,133.91,133.91,11077511.0,0.0,1.0,127.861346070362,128.743475535091,127.01715765788,127.01715765788,11077511.0
JPM,2022-11-11,135.19,136.17,133.7805,135.3,10700188.0,0.0,1.0,128.231271329765,129.160827109802,126.894323501232,128.335609223442,10700188.0
JPM,2022-11-09,131.32,131.43,129.22,129.74,9489457.0,0.0,1.0,124.560474524926,124.664812418603,122.56856928199,123.061802961193,9489457.0
JPM,2022-11-08,131.24,132.06,130.14,131.45,9881866.0,0.0,1.0,124.484592420433,125.262383991484,123.441213483657,124.683782944727,9881866.0
JPM,2022-11-07,131.0,132.29,130.4816,131.37,12003091.0,0.0,1.0,124.256946106955,125.480545041901,123.765230069841,124.607900840234,12003091.0
JPM,2022-11-04,129.49,130.83,128.46,130.68,14952997.0,0.0,1.0,122.824671384653,124.095696634907,121.847689289308,123.953417688983,14952997.0
JPM,2022-11-02,127.65,130.36,126.64,126.97,16524982.0,0.0,1.0,121.079382981319,123.649889271012,120.121371412097,120.43438509313,16524982.0
JPM,2022-11-01,126.87,128.28,126.33,128.15,13383579.0,0.0,1.0,120.339532462514,121.6769545542,119.827328257188,121.553646134399,13383579.0
JPM,2022-10-31,125.7,127.43,125.59,125.88,13293474.0,0.0,1.0,119.229756684307,120.870707193964,119.125418790629,119.400491419416,13293474.0
JPM,2022-10-27,125.2,126.2,124.21,124.6,10718620.0,0.0,1.0,118.755493531227,119.704019837387,117.816452488128,118.186377747531,10718620.0
JPM,2022-10-26,123.0,125.2,122.88,124.11,11666912.0,0.0,1.0,116.668735657675,118.755493531227,116.554912500936,117.721599857513,11666912.0
JPM,2022-10-25,121.85,123.2707,120.89,122.7,11260649.0,0.0,1.0,115.577930405591,116.925501728752,114.667345151677,116.384177765827,11260649.0
JPM,2022-10-21,116.46,122.39,116.33,122.23,20588606.0,0.0,1.0,110.465373615389,116.090134610917,110.342065195588,115.938370401932,20588606.0
JPM,2022-10-20,117.16,118.71,115.65,116.13,12204963.0,0.0,1.0,111.129342029701,112.599557804249,109.697067307399,110.152359934356,12204963.0
JPM,2022-10-19,117.99,118.83,115.6701,116.51,17069898.0,0.0,1.0,111.916618863814,112.713380960988,109.716132686153,110.512799930697,17069898.0
JPM,2022-10-18,119.66,120.14,116.96,118.84,21533274.0,0.0,1.0,113.500657795101,113.955950422057,110.939636768469,112.72286622405,21533274.0
